url,title,rating,reviews,initial_price,final_price,currency,image,seller_name,breadcrumb,product_specifications,product_description,seller_ratings,seller_ship_on_time,seller_chat_response,sku,mpn,colors,variations,color,returns_and_warranty,is_super_seller,promotions,brand,product_variation,lazmall,domain,number_sold,gmv
"https://www.lazada.com.my/products/realme-12-5g-12256gb-sony-lyt-600-ols-portrait-camera-dimensity-7050-5g-chipset-120hz-smooth-amoled-display-i3984999480-s22768480109.html","realme 12+ 5G (12+256GB) | Sony LYT-600 OlS Portrait Camera | Dimensity 7050 5G Chipset | 120Hz Smooth AMOLED Display","5.0",67,"1499","1399","MYR","[""https://img.lazcdn.com/g/p/3f8d964052a68f8faabc2cc47ba0a63e.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/c12d931bb6eb3a2d5b594b8d55318496.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/00eca3c595dd7a914cd62a99c7257418.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/3f8d964052a68f8faabc2cc47ba0a63e.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/6ed829366c787e5612c5fb0689880dfa.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/b3a3053e3d2caa5e2603a95f822f8643.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/8f71c4f9b28bf3db3e247fc464c70895.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/222196bfde79f019d279b092ffa26270.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/ef54b8bcb2304f86c2ac06dde0e3edf6.jpg_120x120q80.jpg_.webp""]","realme Official Store","[""Mobiles & Tablets"",""Smartphones""]","[{""name"":""Brand"",""value"":""Realme""},{""name"":""SKU"",""value"":""3984999480_MY-22768480109""},{""name"":""Processor Type"",""value"":""Dimensity 7050 5G Chipset""},{""name"":""Phone Features"",""value"":""Fingerprint Sensor,Touchscreen,GPS,Proximity,Accelerometer,Compass,Gyro,NFC,Wifi,bluetooth""},{""name"":""Screen Type"",""value"":""AMOLED""},{""name"":""Operating System"",""value"":""Android""},{""name"":""Model"",""value"":""realme 12+ 5G""},{""name"":""Resolution"",""value"":""1080 x 2400""},{""name"":""SIM card Slots"",""value"":""2""},{""name"":""Display Size (inch)"",""value"":""6.67 inches""},{""name"":""Battery Capacity"",""value"":""5000 mAh""},{""name"":""Back Main Camera (MP)"",""value"":""50 MP""},{""name"":""Plug Type"",""value"":""Type C""},{""name"":""Network Connections"",""value"":""5g""},{""name"":""Front Main Camera (MP)"",""value"":""16 MP""},{""name"":""Warranty Type"",""value"":""Local Manufacturer Warranty""}]","Realme 5000 mAh 6 67 inches. realme official store malaysia. realme 10 pro plus 5g. realme 11 pro plus 5g. realme 13 pro plus 5g. mewah white rice 1kg",0.99,"99%","100%","3984999480_MY-22768480109","3984999480","[""Navigator Beige"",""Pioneer Green""]","[{""name"":""Color Family"",""variations"":[""Navigator Beige"",""Pioneer Green""]}]","Pioneer Green","[""Authentic"",""Change of Mind"",""30 Days Free Returns"",""Warranty not available""]",true,"[""Min. spend RM50""]","Realme","[{""name"":""Color Family"",""value"":""Pioneer Green""}]",true,"https://www.lazada.com.my",233,325967
"https://www.lazada.com.my/products/pre-orderhonor-x60i-67-inches-mediatek-dimensity-6080-android-14-magicos-8-5000-mah-35w-wired-smartphone-i4225418034-s23948532883.html","【Pre-order】Honor X60i / 6.7 inches Mediatek Dimensity 6080 Android 14, MagicOS 8 5000 mAh 35W wired SmartPhone","0",0,"1499","1468","MYR","[""https://img.lazcdn.com/g/p/fd73ffdd5357fc5bd6c60e48cc9ed54d.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/fd73ffdd5357fc5bd6c60e48cc9ed54d.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/27d3c1c3ea5e33789788b4d01ad175ff.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/9a627db8f21da105724a37ccaa900377.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/448a2e2aed22f6eeefac04f8a2c751ff.png_80x80q80.png_.webp"",""https://img.lazcdn.com/g/p/b950835b9e25462489970d727ef3602c.png_80x80q80.png_.webp"",""https://img.lazcdn.com/g/p/a39d8005506aef352e0ce77f48ec7566.png_80x80q80.png_.webp"",""https://img.lazcdn.com/g/p/92cc91e761563e93f42d31fd87cc9ad2.png_80x80q80.png_.webp"",""https://img.lazcdn.com/g/p/b8d4dd78c5a2218c9aec561f3166dcdc.png_80x80q80.png_.webp"",""https://img.lazcdn.com/g/p/10b2345b75b1ad910e21b47747d38732.png_80x80q80.png_.webp""]","TOTO Technology","[""Mobiles & Tablets"",""Smartphones""]","[{""name"":""Brand"",""value"":""Honor""},{""name"":""SKU"",""value"":""4225418034_MY-23948532888""},{""name"":""Processor Type"",""value"":""Mediatek Dimensity 6080""},{""name"":""Operating System"",""value"":""Android""},{""name"":""Model"",""value"":""Honor""},{""name"":""Resolution"",""value"":""1080 x 2412""},{""name"":""Display Size (inch)"",""value"":""6.7 inches""},{""name"":""Battery Capacity"",""value"":""5000 mAh""},{""name"":""Warranty Type"",""value"":""International Seller Warranty""}]","Honor 6 7 inches 5000 mAh 12 256GB 12 512GB 8 256GB. honor new model phone 2024. honor flagship store. Honor Magic6 Pro. hmd smartphone. honor 200 lite",0.98,"86%","99%","4225418034_MY-23948532883","4225418034","[""X60i-Black"",""X60i-White"",""X60i-Purple"",""X60i-Green""]","[{""name"":""Color Family"",""variations"":[""X60i-Black"",""X60i-White"",""X60i-Purple"",""X60i-Green""]},{""name"":""Storage Capacity"",""variations"":[""8+256GB"",""12+256GB"",""12+512GB""]}]","X60i-Purple","[""Change of Mind"",""7 Days Free Returns"",""Warranty not available""]",false,"[]","Honor","[{""name"":""Color Family"",""value"":""X60i-Purple""},{""name"":""Storage Capacity"",""value"":""12+256GB""}]",false,"https://www.lazada.com.my",0,0
"https://www.lazada.com.my/products/promotion-lumos-projector-k11-wifi-beamer-home-theater-4k-projectors-mobile-smartphone-full-hd-lcd-led-advertising-i4229062560-s23957042664.html","PROMOTION⭐ LUMOS Projector K11 Wifi Beamer Home Theater 4k Projectors Mobile Smartphone Full HD LCD LED advertising","0",0,"0","1.000000000000000e-02","MYR","[""https://img.lazcdn.com/g/p/973a62bf709923287e5bf90780e4510e.png_720x720q80.png_.webp"",""https://img.lazcdn.com/g/p/973a62bf709923287e5bf90780e4510e.png_120x120q80.png_.webp"",""https://img.lazcdn.com/g/p/55709174adf744839fcaa521887757cc.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/bc2b03294ea148e7267428bef6217626.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/db0d26ced563e78ac5f331f48a901bba.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/dcdc537a12a328493f62c389faa5c1af.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/4684b20cd190f4d1b7b2153414913313.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/5b0a06ef46d4ad147f4bc106107d9e5d.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/05b6e8d0bdc325a9fb8ddadc98932f02.jpg_120x120q80.jpg_.webp""]","Castle_ltd","[""Televisions & Videos"",""Video"",""Projectors""]","[{""name"":""Brand"",""value"":""No Brand""},{""name"":""SKU"",""value"":""4229062560_MY-23957042719""},{""name"":""Projector Type"",""value"":""Home use""},{""name"":""Projector Resolution"",""value"":""1080p""},{""name"":""Projector Features"",""value"":""Build-in Audio,LCD Technology,Long Throw distance,Short Throw distance,Wireless""},{""name"":""Input Connectivity"",""value"":""HDMI,Wifi,Bluetooth""},{""name"":""Maximum Display Size"",""value"":""32 - 176 Inch""},{""name"":""Warranty Type"",""value"":""Local Manufacturer Warranty""}]","inlab senz home cinema projector. projector 4k ultra hd 200 inch. ultra short throw projector 4k. wowoto smart projector. xiaomi mijia projector",1,"57%","100%","4229062560_MY-23957042664","4229062560","null","[{""name"":""Variation"",""variations"":[""K11 PRO"",""2"",""3"",""4"",""5"",""6"",""7"",""8"",""9"",""10"",""11"",""12"",""13"",""14"",""15"",""16"",""17"",""18"",""19"",""20"",""21"",""22"",""23"",""24"",""25"",""26"",""27"",""28"",""29"",""30"",""31"",""32"",""33"",""34"",""35"",""36"",""37"",""38"",""39"",""40"",""41"",""42"",""43"",""44"",""45"",""46"",""47"",""48"",""49"",""50"",""51"",""52"",""53"",""54"",""55"",""56"",""57"",""58"",""59"",""60"",""61"",""62"",""63"",""64"",""65"",""66"",""67"",""68"",""69"",""70"",""71"",""72"",""73"",""74"",""75"",""76"",""77"",""78"",""79"",""80""]}]","","[""Change of Mind"",""7 Days Free Returns"",""Warranty not available""]",false,"[""Min. spend RM20""]","No Brand","[{""name"":""Variation"",""value"":""2""},{""name"":""Variation"",""value"":""25""}]",false,"https://www.lazada.com.my",0,0
"https://www.lazada.com.my/products/toocki-2pcs-3a-usb-type-c-cable-for-realme-xiaomi-samsung-fast-charging-wire-usb-c-charger-data-cord-for-ipad-samsung-poco-1m-2m-i4219216552-s23909975255.html","Toocki 2PCS 3A USB Type C Cable For Realme Xiaomi Samsung Fast Charging Wire USB C Charger Data Cord For iPad Samsung Poco 1m 2m","0",0,"2.523000000000000e+01","1.009000000000000e+01","MYR","[""https://img.lazcdn.com/g/ff/kf/S3387796be12c42d5801134d9875f5238R.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/ff/kf/S3387796be12c42d5801134d9875f5238R.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/ff/kf/S7a2e2637543e47969815e262401003d01.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/ff/kf/Sa6471e120b5f4500aaaf783a56002f92w.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/ff/kf/S7f6767bf76634465b0641ae7f76486b3V.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/ff/kf/S3f9ebc96bcf3406b9ebf5a4af749824dQ.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/ff/kf/Sdfe57d48635b4eacb611f736c756c5f69.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/ff/kf/S4bdf14ac070248eaa809efcd9b904d73Z.jpg_120x120q80.jpg_.webp""]","Global Merch Park","[""Electronics Accessories"",""Mobile Accessories"",""Cables & Converters""]","[{""name"":""Brand"",""value"":""No Brand""},{""name"":""SKU"",""value"":""4219216552_MY-23909975255""},{""name"":""Warranty Type"",""value"":""No Warranty""}]","Toocki 2PCS 3A USB Type C Cable For Realme Xiaomi Samsung Fast Charging Wire USB C Charger Data Cord For iPad Samsung Poco 1m2m",0.97,"91%","","4219216552_MY-23909975255","4219216552","[""USB A to C Black""]","[{""name"":""Color"",""variations"":[""USB A to C Black""]},{""name"":""Length"",""variations"":[""1m 2m""]}]","USB A to C Black","[""Change of Mind"",""30 Days Free Returns"",""Warranty not available""]",false,"[]","No Brand","[{""name"":""Color"",""value"":""USB A to C Black""},{""name"":""Length"",""value"":""1m 2m""}]",false,"https://www.lazada.com.my",178,1796.02
"https://www.lazada.com.my/products/toocki-3-pack-usb-type-c-cable-100w-super-fast-charging-cable-for-huawei-mate-50-40-p50-40-xiaomi-11-realme-usb-c-cord-data-3pcs-i4223511241-s23939941546.html","Toocki 3 Pack USB Type C Cable 100W Super Fast Charging Cable For Huawei Mate 50 40 P50 40 Xiaomi 11 Realme USB C Cord Data 3pcs","0",0,"3.375000000000000e+01","1.350000000000000e+01","MYR","[""https://img.lazcdn.com/g/ff/kf/S4ac5a4f2cf2e4882a058b40189182615R.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/ff/kf/S4ac5a4f2cf2e4882a058b40189182615R.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/ff/kf/Sad0f658481cd448baf321345e901e254t.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/ff/kf/Sf0e713c420b24db198b2ef12172fe750d.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/ff/kf/S6a6d1c2bcf234c85822177f6bc70061ex.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/ff/kf/S9594da95b16b409c8e1f963fc6fc7d397.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/ff/kf/Sf183e0361c8f4043ba30052f54040ff5t.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/ff/kf/S9880465d3f2747788f1e11c68ade18f0a.jpg_80x80q80.jpg_.webp""]","Global Merch Park","[""Electronics Accessories"",""Mobile Accessories"",""Cables & Converters""]","[{""name"":""Brand"",""value"":""No Brand""},{""name"":""SKU"",""value"":""4223511241_MY-23939941546""},{""name"":""Warranty Type"",""value"":""No Warranty""}]","Toocki 3 Pack USB Type C Cable 100W Super Fast Charging Cable For Huawei Mate 5040 P5040 Xiaomi 11 Realme USB C Cord Data 3pcs",0.97,"91%","","4223511241_MY-23939941546","4223511241","[""100W 3 Pack Black""]","[{""name"":""Color"",""variations"":[""100W 3 Pack Black""]}]","100W 3 Pack Black","[""Change of Mind"",""30 Days Free Returns"",""Warranty not available""]",false,"[]","No Brand","[{""name"":""Color"",""value"":""100W 3 Pack Black""}]",false,"https://www.lazada.com.my",166,2241
"https://www.lazada.com.my/products/thirsty-hippo-dehumidifier-moisture-absorber-600ml-x-3-value-pack-x-4-i3597115382-s20282102656.html","Thirsty Hippo Dehumidifier Moisture Absorber (600ml x 3) [Value Pack] x 4","5.0",171,"9.959999999999999e+01","7.819000000000000e+01","MYR","[""https://img.lazcdn.com/g/p/96eb65aa4b111bdd4dfea7878e548d08.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/96eb65aa4b111bdd4dfea7878e548d08.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/538f49ed87abb6cd66b60ed22559cc84.png_80x80q80.png_.webp"",""https://img.lazcdn.com/g/p/61a9631e5cb001883f594669068c2357.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/3eaa0a72386ef93db6e2763dda19c258.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/4daeb1843008dda7f944cdeee2611a71.png_80x80q80.png_.webp"",""https://img.lazcdn.com/g/p/30825ff99cfab2c418b086b1a8165da1.png_80x80q80.png_.webp"",""https://img.lazcdn.com/g/p/6414a8a5dde812d9c19fd29695b87c3a.jpg_80x80q80.jpg_.webp""]","Dettol & Reckitt Home Official Store","[""Household Supplies"",""Air Care"",""Dehumidifiers""]","[{""name"":""Brand"",""value"":""Thirsty Hippo""},{""name"":""SKU"",""value"":""3597115382_MY-20282102656""},{""name"":""Special Feature"",""value"":""prevents mould,prevents mildew,combats musty odours,kept dry,clothes,linen,jewelry""},{""name"":""Dehumidifier Coverage Area"",""value"":""4 weeks""}]","Thirsty Hippo. morphy richards dehumidifier. dehumidifiers for wardrobe. lee kum kee oyster sauce. charcoal odour absorber. essential oil diffuser. Dehumidification effect through absorption of moisture in the air and providing freshness. Deodorizations effect that prevent proliferation of mildew. Lasts up to 2 months. Protects personal belongings in small spaces such as closets and shoe racks. Keeping them dry and fresh. Thirsty Hippo Moisture Absorbers are made 100 Calcium Cloride. Made in Korea",0.97,"99%","100%","3597115382_MY-20282102656","3597115382","null","[{""name"":""Quantity"",""variations"":[""4 set""]}]","","[""Authentic"",""Change of Mind"",""30 Days Free Returns"",""Warranty not available""]",true,"[""Min. spend RM50""]","Thirsty Hippo","[{""name"":""Quantity"",""value"":""4 set""}]",true,"https://www.lazada.com.my",541,42300.79
"https://www.lazada.com.my/products/6911inch-reusable-cooler-ice-pack-theraphy-pain-relief-injury-care-hot-cold-water-bag-pek-tuam-ais-air-panas-i3976826737-s22739361184.html","6/9/11inch Reusable Cooler Ice Pack Theraphy Pain Relief Injury Care Hot & Cold Water Bag / Pek Tuam Ais & Air Panas","4.9",25,"8","4.900000000000000e+00","MYR","[""https://img.lazcdn.com/g/ff/kf/Sbefd729c851b4bfc8d98892007dc8233s.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/01560683375b8a66b1e80dc9ceb98e10.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/6313b556c67837a870a6680592cbc14a.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/3d2ce053adb73a0cd250a4f16e0ab894.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/deb87c0e88211103c7757d2ef2ce3499.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/d818fd9c9584e1c8bf0d06ec78b2fbc0.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/d124c154d4e5fac9c09a278c885920e1.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/06ec40c153718ebec07bc0e43aafe7c0.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/faaf502488f3a888f2f22ff0d764475e.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/5d0f6095509fe2ee5d4146bcf0863f5e.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/58e8ea341feefe17bb7275ceeff44d7a.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/762eed1acabf3f5e97727fa25f61198c.jpg_80x80q80.jpg_.webp""]","Target","[""Health"",""Medical Supplies"",""Health Accessories""]","[{""name"":""Brand"",""value"":""No Brand""},{""name"":""SKU"",""value"":""3976826737_MY-23836188251""},{""name"":""basic_size"",""value"":""6inch / 9 inch""},{""name"":""Health_Accessory_Type"",""value"":""Pain Relief""},{""name"":""Pack Type"",""value"":""Single Item""},{""name"":""Model"",""value"":""Hot & Cold""}]","6inch 9 inch. hot pack for physiotherapy. hot water bottle period. urine bottle for men. ice pack for medical. hot pack for period. Leak proof. Easy screw-top lid. Great for headaches. Ease muscles and joint pains. Lightens pains, aches, and soreness. Soft exterior fabric is flexible and conforms to the body. How to use for cold therapy: 1. Turn the cap counter-clockwise. 2. Fill the ice bag two-thirds full with either cold tap water, ice water, crushed ice, or ice cubes. 3. Turn the cap clockwise until it is secured. 4. Turn ice bag upside down and firmly press on the bottom to test for leakage. 5. Apply to desired area. 6. Condensation may form on the outside of the bag. Wrap the ice bag in a soft towel to protect the skin and to avoid condensation accumulation. 7. Apply ice bag for 20 to 30 minutes maximum at a time. Continue to reapply after injury. Wait one hour between applications. How to use for hot therapy: 1. Turn the cap counter-clockwise. 2. Pour in two-thirds warm water do",0.9,"86%","100%","3976826737_MY-22739361184","3976826737","null","[{""name"":""option"",""variations"":[""Random small size"",""Random medium size"",""Random large size""]}]","","[""This item is non-returnable"",""Warranty not available""]",false,"[]","No Brand","[{""name"":""option"",""value"":""Random medium size""}]",false,"https://www.lazada.com.my",121,592.9
"https://www.lazada.com.my/products/poco-c65-smartphone-6128gb8256gb-powerful-mediatek-g85-50mp-ai-triple-camera-i3819450107-s22140031126.html","POCO C65 Smartphone | 6+128GB/8+256GB, powerful MediaTek G85, 50MP AI triple camera","5.0",1661,"499","428","MYR","[""https://img.lazcdn.com/g/ff/kf/Saaf38ab76efb49ba8d06c14c1cdd3275d.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/ff/kf/Saaf38ab76efb49ba8d06c14c1cdd3275d.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/38c7bd2052f1d1ba5fea827e0415f478.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/55c84eff02929920f09d1d3595ea4ae5.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/c9f7b4dbf0b5b8399ebe51966808f0d2.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/94e6f040aaeab530dab7c361c945dcb4.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/41f52257bbda7d41e163eacb0e6c38bf.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/398225f9ee5d6e4a529b4c7f5fc68173.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/f49d1ef2f181ff89e3bc21c5620056d9.jpg_120x120q80.jpg_.webp""]","POCO Store Local","[""Mobiles & Tablets"",""Smartphones""]","[{""name"":""Brand"",""value"":""Xiaomi""},{""name"":""SKU"",""value"":""3819450107_MY-22339468507""},{""name"":""Processor Type"",""value"":""MediaTek G85""},{""name"":""Phone Features"",""value"":""fast charging""},{""name"":""Number of Camera"",""value"":""Triple""},{""name"":""Operating System"",""value"":""MIUI 14""},{""name"":""Model"",""value"":""POCO C65""},{""name"":""Resolution"",""value"":""1600x720""},{""name"":""Display Size (inch)"",""value"":""6.67 inches""},{""name"":""Condition"",""value"":""NEW""},{""name"":""Battery Capacity"",""value"":""5000 mAh""},{""name"":""RAM memory"",""value"":""6GB""},{""name"":""Warranty Type"",""value"":""Local Manufacturer Warranty""},{""name"":""Warranty"",""value"":""12 months""}]","Xiaomi 5000 mAh 6 67 inches. redmi official store malaysia. smart phones original 5g. motorola edge 50 fusion. smartphone under rm600. infinix note 50 pro 5g",0.99,"99%","100%","3819450107_MY-22140031126","3819450107","[""Black"",""Blue"",""Purple""]","[{""name"":""Color Family"",""variations"":[""Black"",""Blue"",""Purple""]},{""name"":""Storage"",""variations"":[""6+128GB"",""8+256GB""]}]","Blue","[""Authentic"",""Change of Mind"",""30 Days Free Returns"",""12 months Local Manufacturer Warranty""]",true,"[""Min. spend RM300"",""Buy 2, Get 2% off;   Buy 3, Get 3% off""]","Xiaomi","[{""name"":""Color Family"",""value"":""Blue""},{""name"":""Storage"",""value"":""6+128GB""}]",true,"https://www.lazada.com.my",5400,2311200
"https://www.lazada.com.my/products/google-pixel-9-pro-xl-128gb-256gb-512gb-1tb-i4219989334-s23915666707.html","Google Pixel 9 Pro XL 128GB 256GB 512GB 1TB","0",0,"0","6199","MYR","[""https://img.lazcdn.com/g/p/a7356660d98172538264ac830c91184e.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/a7356660d98172538264ac830c91184e.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/5c0bc18a8b3fa7ca1ad5d7119d3b80c1.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/18bc7c04602d9c59ab3c47a15e3c4203.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/1b5610911a7ad2028446a2621784325d.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/2bedda879428ab467237c420dd9288f7.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/7adc8a17c5150906471b6a99a35817b0.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/5cb72751ac40c68a8d4f358d1aa07ac8.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/9470504b0a974e387b3e6e53806df7fe.jpg_120x120q80.jpg_.webp""]","senQ","[""Mobiles & Tablets"",""Smartphones""]","[{""name"":""Brand"",""value"":""Google""},{""name"":""SKU"",""value"":""4219989334_MY-23915666707""},{""name"":""Model"",""value"":""GOO-P9PXL-CFG""},{""name"":""Warranty Type"",""value"":""Local Manufacturer Warranty""},{""name"":""Warranty"",""value"":""1 Year""}]","Google 128GB 1TB 256GB 512GB. senq official store malaysia. google pixel official store. iphone 13 pro second hand. apple iphone 15 pro max. iphone 13 pro original",0.93,"","100%","4219989334_MY-23915666707","4219989334","[""Obsidian Black"",""Procelain"",""Hazel"",""Rose Quartz""]","[{""name"":""Color Family"",""variations"":[""Obsidian Black"",""Procelain"",""Hazel"",""Rose Quartz""]},{""name"":""Storage Capacity"",""variations"":[""128GB"",""256GB"",""512GB"",""1TB""]}]","Rose Quartz","[""Change of Mind"",""7 Days Free Returns"",""1 Year Local Manufacturer Warranty""]",false,"[]","Google","[{""name"":""Color Family"",""value"":""Rose Quartz""},{""name"":""Storage Capacity"",""value"":""256GB""}]",false,"https://www.lazada.com.my",1,6199
"https://www.lazada.com.my/products/helmet-care-shoei-jforce2-air-vent-tanduk-shoei-jforce2-i3976108667-s22737078802.html","Helmet Care  ♤SHOEI JFORCE2 Air Vent  Tanduk SHOEI JFORCE2✳","0",0,"2.183500000000000e+02","1.091800000000000e+02","MYR","[""https://img.lazcdn.com/g/p/061fc2f1dbe71c9a976ee0091f7a5e2c.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/061fc2f1dbe71c9a976ee0091f7a5e2c.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/509bba2bd590f4f439f314e80996c439.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/e359a05df7db28b22d6f464a74f26e54.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/9ee00f1befa124e0598b9728b0025e34.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/2d491c7039e444690e4863dafe5f97d3.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/eb4083166741cc023a36d41ab10f6e81.jpg_80x80q80.jpg_.webp""]","9WmGgDqK","[""Motors"",""Motorcycle"",""Riding Gear"",""Helmet""]","[{""name"":""Brand"",""value"":""No Brand""},{""name"":""SKU"",""value"":""3976108667_MY-22737078808""},{""name"":""Style Helmet"",""value"":""Open face""},{""name"":""Warranty Type"",""value"":""No Warranty""}]","Open Face. shoei j stream helmet original. helmet shoei j cruise 2. helmet shoei copy murah. shoei helmet full face. helmet shoei j force 2. Air Vent for helmet Shoei JFORCE2. Color: BLUE, YELLOW, MEROON, PEARL GREY, GREY, WHITE, SILVER, BLACK. Size: Free Size. Welcome to my store. We are local sellers and most of our products are in stock. We will ship within 2 working days. The delivery cycle depends on the courier service. Please do not place an urgent order as we are unable to determine the delivery date. The seller has no right to change the buyer's address. If the address is incorrect, please cancel the order and reorder. Cancellation is not accepted after printing the waybill Thank you. Air Vent for helmet Shoei JFORCE2. Color: BLUE, YELLOW, MEROON, PEARL GREY, GREY, WHITE, SILVER, BLACK. Size: Free Size. Welcome to my store. We are local sellers and most of our products are in stock. We will ship within 2 working days. The delivery cycle depends on the courier service. Please d","","","","3976108667_MY-22737078802","3976108667","[""Yellow"",""MEROON"",""PEARL GREY"",""White"",""Silver"",""Grey"",""Black"",""Blue""]","[{""name"":""Color Family"",""variations"":[""Yellow"",""MEROON"",""PEARL GREY"",""White"",""Silver"",""Grey"",""Black"",""Blue""]},{""name"":""Size Wear"",""variations"":[""Free Size""]}]","MEROON","[""Change of Mind"",""7 Days Free Returns"",""Warranty not available""]",false,"[]","No Brand","[{""name"":""Color Family"",""value"":""MEROON""},{""name"":""Size Wear"",""value"":""Free Size""}]",false,"https://www.lazada.com.my",1,109.18
